521	476
522	489
523	457
524	516
525	465
526	508
527	524
528	511
529	506
530	493
531	486
532	507
533	519
534	513
535	506
536	518
537	536
538	478
539	490
540	530
541	484
542	509
543	517
544	533
545	535
546	498
547	556
548	522
549	557
550	515
551	564
552	526
553	545
554	539
555	574
556	541
557	539
558	600
559	543
560	553
561	561
562	528
563	578
564	561
565	542
566	555
567	575
568	547
569	539
570	577
571	566
572	595
573	559
574	550
575	600
576	584
577	541
578	556
579	587
580	606
581	585
582	597
583	618
584	658
585	728
586	932
587	1413
588	2594
589	4894
590	9091
591	14570
592	19750
593	20828
594	18146
595	12236
596	6896
597	3263
598	1785
599	1183
600	915
601	765
602	638
603	544
604	523
605	450
606	440
607	441
608	442
609	398
610	383
611	412
612	357
613	374
614	418
615	373
616	402
617	384
618	375
619	409
620	374
621	354
622	366
623	338
624	359
625	386
626	358
627	380
628	389
629	378
630	347
631	360
632	374
633	390
634	361
635	334
636	315
637	399
638	347
639	358
640	353
641	342
642	339
643	336
644	356
645	358
646	357
647	317
648	327
649	348
650	350
651	362
652	357
653	347
654	311
655	326
656	323
657	300
658	336
659	351
660	325
661	303
662	345
663	321
664	340
665	323
666	344
667	324
668	331
669	330
670	357
671	316
672	360
673	340
674	295
675	365
676	369
677	346
678	329
679	345
680	304
681	310
682	348
683	322
684	339
685	314
686	312
687	349
688	342
689	328
690	300
691	335
692	343
693	347
694	343
695	351
696	313
697	321
698	331
699	324
700	328
701	333
702	331
703	337
704	359
705	318
706	355
707	322
708	326
709	333
710	331
711	330
712	302
713	363
714	340
715	349
716	314
717	337
718	353
719	339
720	356
721	305
722	378
723	362
724	340
725	370
726	353
727	321
728	353
729	363
730	342
731	354
732	364
733	343
734	340
735	365
736	326
737	358
738	346
739	342
740	341
741	346
742	340
743	363
744	369
745	351
746	354
747	334
748	339
749	343
750	347
751	366
752	348
753	316
754	341
755	354
756	385
757	380
758	364
759	340
760	349
761	349
762	325
763	367
764	351
765	387
766	342
767	360
768	342
769	355
770	327
771	365
772	309
773	316
774	377
775	372
776	340
777	356
778	367
779	329
780	325
781	322
782	383
783	355
784	356
785	373
786	346
787	355
788	358
789	377
790	360
791	333
792	333
793	357
794	368
795	340
796	361
797	342
798	377
799	357
800	326
801	371
802	335
803	338
804	344
805	354
806	355
807	349
808	358
809	360
810	372
811	364
812	367
813	328
814	373
815	348
816	333
817	384
818	356
819	337
820	346
821	380
822	363
823	364
824	381
825	334
826	371
827	372
828	338
829	320
830	343
831	382
832	380
833	354
834	380
835	367
836	316
837	382
838	333
839	348
840	384
841	330
842	340
843	356
844	359
845	364
846	371
847	373
848	346
849	337
850	377
851	344
852	335
853	391
854	349
855	326
856	341
857	348
858	369
859	356
860	385
861	335
862	348
863	378
864	375
865	363
866	360
867	394
868	340
869	370
870	328
871	382
872	374
873	329
874	344
875	358
876	360
877	356
878	354
879	368
880	361
881	343
882	364
883	366
884	366
885	384
886	351
887	355
888	366
889	366
890	361
891	338
892	371
893	348
894	381
895	381
896	383
897	385
898	374
899	357
900	400
901	403
902	386
903	344
904	343
905	328
906	393
907	386
908	394
909	369
910	338
911	352
912	359
913	369
914	390
915	361
916	372
917	357
918	353
919	420
920	385
921	350
922	378
923	379
924	369
925	377
926	384
927	359
928	328
929	381
930	359
931	345
932	362
933	366
934	373
935	374
936	367
937	346
938	372
939	372
940	365
941	335
942	348
943	360
944	344
945	372
946	370
947	380
948	364
949	385
950	359
951	400
952	408
953	382
954	359
955	390
956	372
957	365
958	371
959	354
960	360
961	355
962	347
963	366
964	365
965	359
966	384
967	373
968	363
969	360
970	368
971	324
972	341
973	313
974	351
975	332
976	386
977	332
978	363
979	359
980	351
981	344
982	314
983	341
984	317
985	335
986	327
987	367
988	352
989	306
990	316
991	322
992	318
993	310
994	319
995	308
996	345
997	308
998	295
999	336
1000	313
1001	344
1002	301
1003	321
1004	311
1005	332
1006	317
1007	306
1008	329
1009	311
1010	315
1011	314
1012	310
1013	316
1014	308
1015	291
1016	309
1017	311
1018	328
1019	315
1020	293
1021	340
1022	300
1023	295
1024	317
1025	314
1026	314
1027	329
1028	309
1029	307
1030	303
1031	299
1032	313
1033	314
1034	329
1035	272
1036	307
1037	317
1038	300
1039	337
1040	314
1041	315
1042	296
1043	313
1044	315
1045	294
1046	298
1047	290
1048	279
1049	276
1050	275
1051	316
1052	344
1053	303
1054	298
1055	321
1056	307
1057	304
1058	287
1059	291
1060	314
1061	288
1062	308
1063	268
1064	311
1065	300
1066	288
1067	273
1068	307
1069	292
1070	319
1071	281
1072	292
1073	294
1074	277
1075	286
1076	307
1077	266
1078	288
1079	301
1080	291
1081	288
1082	281
1083	291
1084	326
1085	322
1086	284
1087	301
1088	250
1089	281
1090	250
1091	312
1092	306
1093	295
1094	283
1095	315
1096	301
1097	274
1098	316
1099	289
1100	272
1101	326
1102	319
1103	284
1104	319
1105	290
1106	276
1107	307
1108	258
1109	278
1110	261
1111	286
1112	272
1113	280
1114	290
1115	282
1116	281
1117	277
1118	297
1119	264
1120	283
1121	282
1122	312
1123	313
1124	290
1125	288
1126	298
1127	285
1128	299
1129	269
1130	276
1131	266
1132	308
1133	268
1134	269
1135	294
1136	268
1137	257
1138	304
1139	257
1140	270
1141	311
1142	317
1143	254
1144	245
1145	311
1146	257
1147	278
1148	258
1149	283
1150	290
1151	294
1152	288
1153	295
1154	279
1155	253
1156	278
1157	251
1158	278
1159	273
1160	312
1161	273
1162	271
1163	267
1164	268
1165	278
1166	282
1167	282
1168	260
1169	263
1170	256
1171	269
1172	271
1173	292
1174	288
1175	281
1176	286
1177	288
1178	270
1179	278
1180	297
1181	290
1182	264
1183	271
1184	276
1185	294
1186	264
1187	299
1188	261
1189	301
1190	283
1191	282
1192	286
1193	302
1194	254
1195	259
1196	272
1197	292
1198	289
1199	282
1200	266
1201	271
1202	279
1203	278
1204	308
1205	317
1206	351
1207	383
1208	491
1209	725
1210	1239
1211	2022
1212	2834
1213	3601
1214	4061
1215	3899
1216	2968
1217	2007
1218	1207
1219	761
1220	488
1221	368
1222	307
1223	293
1224	303
1225	309
1226	278
1227	242
1228	258
1229	301
1230	326
1231	301
1232	318
1233	269
1234	274
1235	271
1236	280
1237	260
1238	218
1239	267
1240	286
1241	281
1242	235
1243	250
1244	259
1245	262
1246	288
1247	260
1248	298
1249	278
1250	287
1251	304
1252	254
1253	283
1254	258
1255	252
1256	240
1257	260
1258	270
1259	274
1260	263
1261	243
1262	272
1263	284
1264	219
1265	234
1266	269
1267	250
1268	296
1269	264
1270	250
1271	248
1272	274
1273	237
1274	261
1275	253
1276	262
1277	245
1278	245
1279	264
1280	253
1281	243
1282	254
1283	260
1284	262
1285	217
1286	252
1287	235
1288	229
1289	218
1290	227
1291	263
1292	246
1293	255
1294	249
1295	261
1296	234
1297	229
1298	258
1299	222
1300	249
1301	271
1302	255
1303	250
1304	247
1305	236
1306	216
1307	250
1308	267
1309	240
1310	252
1311	240
1312	242
1313	229
1314	279
1315	257
1316	251
1317	256
1318	249
1319	258
1320	251
1321	250
1322	257
1323	258
1324	241
1325	240
1326	233
1327	265
1328	240
1329	262
1330	247
1331	258
1332	260
1333	268
1334	252
1335	256
1336	232
1337	258
1338	266
1339	244
1340	250
1341	236
1342	253
1343	282
1344	246
1345	271
1346	247
1347	245
1348	271
1349	256
1350	269
1351	217
1352	222
1353	255
1354	248
1355	238
1356	239
1357	239
1358	231
1359	230
1360	235
1361	265
1362	244
1363	233
1364	242
1365	264
1366	233
1367	252
1368	259
1369	236
1370	254
1371	253
1372	258
1373	269
1374	241
1375	245
1376	263
1377	238
1378	251
1379	234
1380	251
1381	201
1382	244
1383	226
1384	239
1385	248
1386	223
1387	235
1388	234
1389	250
1390	204
1391	232
1392	234
1393	246
1394	231
1395	236
1396	243
1397	218
1398	212
1399	223
1400	230
1401	270
1402	207
1403	244
1404	256
1405	241
1406	254
1407	226
1408	215
1409	252
1410	196
1411	239
1412	232
1413	243
1414	233
1415	226
1416	231
1417	208
1418	210
1419	221
1420	240
1421	285
1422	221
1423	267
1424	227
1425	239
1426	207
1427	221
1428	234
1429	222
1430	223
1431	238
1432	235
1433	231
1434	228
1435	191
1436	224
1437	237
1438	212
1439	251
1440	234
1441	238
1442	209
1443	215
1444	232
1445	196
1446	234
1447	225
1448	195
1449	217
1450	222
1451	240
1452	233
1453	191
1454	218
1455	226
1456	201
1457	198
1458	235
1459	219
1460	218
1461	220
1462	188
1463	224
1464	221
1465	221
1466	236
1467	262
1468	274
1469	259
1470	265
1471	342
1472	365
1473	379
1474	356
1475	322
1476	296
1477	258
1478	233
1479	220
1480	247
1481	222
1482	205
1483	213
1484	201
1485	205
1486	197
1487	205
1488	182
1489	200
1490	198
1491	191
1492	191
1493	223
1494	189
1495	224
1496	206
1497	210
1498	203
1499	200
1500	198
1501	217
1502	215
1503	226
1504	200
1505	214
1506	173
1507	194
1508	194
1509	187
1510	202
1511	222
1512	205
1513	207
1514	201
1515	192
1516	207
1517	203
1518	188
1519	215
1520	194
1521	177
1522	183
1523	218
1524	197
1525	204
1526	185
1527	192
1528	191
1529	210
1530	210
1531	188
1532	203
1533	175
1534	223
1535	192
1536	212
1537	192
1538	180
1539	210
1540	202
1541	192
1542	197
1543	187
1544	184
1545	184
1546	169
1547	217
1548	191
1549	211
1550	210
1551	196
1552	189
1553	178
1554	209
1555	163
1556	176
1557	197
1558	193
1559	207
1560	151
1561	184
1562	199
1563	173
1564	181
1565	188
1566	213
1567	202
1568	205
1569	207
1570	228
1571	207
1572	177
1573	165
1574	213
1575	206
1576	182
1577	189
1578	169
1579	195
1580	173
1581	179
1582	166
1583	159
1584	202
1585	171
1586	177
1587	190
1588	210
1589	167
1590	183
1591	191
1592	175
1593	198
1594	169
1595	168
1596	174
1597	170
1598	180
1599	172
1600	156
1601	185
1602	180
1603	191
1604	156
1605	165
1606	163
1607	198
1608	165
1609	180
1610	205
1611	164
1612	176
1613	182
1614	169
1615	198
1616	186
1617	189
1618	188
1619	209
1620	222
1621	209
1622	195
1623	174
1624	176
1625	192
1626	169
1627	173
1628	169
1629	172
1630	155
1631	171
1632	163
1633	173
1634	178
1635	191
1636	181
1637	180
1638	195
1639	225
1640	224
1641	240
1642	222
1643	220
1644	191
1645	188
1646	184
1647	163
1648	165
1649	182
1650	157
1651	158
1652	167
1653	149
1654	168
1655	168
1656	189
1657	153
1658	166
1659	181
1660	176
1661	177
1662	165
1663	148
1664	154
1665	143
1666	199
1667	158
1668	162
1669	169
1670	170
1671	181
1672	155
1673	170
1674	163
1675	160
1676	191
1677	183
1678	166
1679	179
1680	184
1681	174
1682	161
1683	189
1684	176
1685	153
1686	157
1687	166
1688	154
1689	173
1690	169
1691	160
1692	186
1693	172
1694	194
1695	191
1696	217
1697	180
1698	196
1699	188
1700	175
1701	175
1702	189
1703	181
1704	195
1705	222
1706	239
1707	265
1708	307
1709	486
1710	740
1711	1287
1712	2232
1713	3758
1714	5509
1715	7349
1716	8584
1717	8534
1718	7423
1719	5389
1720	3483
1721	2123
1722	1102
1723	629
1724	420
1725	309
1726	247
1727	255
1728	225
1729	225
1730	187
1731	164
1732	173
1733	166
1734	175
1735	165
1736	186
1737	170
1738	191
1739	153
1740	150
1741	166
1742	152
1743	127
1744	147
1745	161
1746	146
1747	159
1748	156
1749	152
1750	147
1751	136
1752	134
1753	152
1754	170
1755	168
1756	166
1757	164
1758	138
1759	152
1760	159
1761	139
1762	131
1763	148
1764	127
1765	140
1766	138
1767	150
1768	138
1769	150
1770	143
1771	158
1772	137
1773	140
1774	134
1775	155
1776	130
1777	147
1778	126
1779	129
1780	124
1781	139
1782	131
1783	128
1784	142
1785	155
1786	141
1787	147
1788	130
1789	143
1790	136
1791	117
1792	108
1793	119
1794	146
1795	134
1796	128
1797	150
1798	138
1799	129
1800	133
1801	144
1802	122
1803	135
1804	143
1805	129
1806	132
1807	131
1808	131
1809	113
1810	109
1811	110
1812	134
1813	131
1814	138
1815	136
1816	118
1817	130
1818	132
1819	126
1820	152
1821	130
1822	114
1823	139
1824	144
1825	124
1826	151
1827	147
1828	122
1829	170
1830	153
1831	187
1832	228
1833	313
1834	342
1835	381
1836	376
1837	302
1838	303
1839	215
1840	181
1841	157
1842	135
1843	123
1844	125
1845	151
1846	151
1847	121
1848	151
1849	125
1850	127
1851	120
1852	137
1853	134
1854	117
1855	136
1856	124
1857	129
1858	141
1859	133
1860	126
1861	122
1862	112
1863	120
1864	153
1865	108
1866	141
1867	121
1868	134
1869	133
1870	135
1871	120
1872	122
1873	144
1874	142
1875	134
1876	124
1877	127
1878	138
1879	110
1880	134
1881	124
1882	121
1883	127
1884	128
1885	127
1886	118
1887	113
1888	111
1889	118
1890	131
1891	124
1892	123
1893	104
1894	134
1895	125
1896	141
1897	117
1898	123
1899	124
1900	146
1901	125
1902	126
1903	131
1904	126
1905	121
1906	149
1907	137
1908	132
1909	135
1910	115
1911	103
1912	113
1913	128
1914	107
1915	126
1916	118
1917	107
1918	125
1919	107
1920	111
1921	134
1922	135
1923	126
1924	134
1925	135
1926	106
1927	136
1928	127
1929	136
1930	139
1931	113
1932	106
1933	127
1934	124
1935	138
1936	112
1937	114
1938	134
1939	137
1940	120
1941	129
1942	110
1943	125
1944	119
1945	125
1946	133
1947	120
1948	114
1949	145
1950	114
1951	149
1952	128
1953	116
1954	113
1955	117
1956	124
1957	129
1958	131
1959	132
1960	125
1961	107
1962	128
1963	129
1964	112
1965	109
1966	121
1967	130
1968	115
1969	125
1970	136
1971	140
1972	103
1973	116
1974	116
1975	112
1976	111
1977	119
1978	115
1979	123
1980	109
1981	102
1982	107
1983	119
1984	123
1985	119
1986	110
1987	105
1988	96
1989	105
1990	111
1991	95
1992	127
1993	128
1994	115
1995	110
1996	130
1997	136
1998	113
1999	120
2000	130
2001	145
2002	130
2003	113
2004	104
2005	122
2006	123
2007	116
2008	119
2009	118
2010	114
2011	105
2012	117
2013	124
2014	124
2015	119
2016	101
2017	106
2018	139
2019	110
2020	112
2021	121
2022	117
2023	104
2024	123
2025	123
2026	131
2027	133
2028	121
2029	120
2030	126
2031	128
2032	102
2033	120
2034	110
2035	120
2036	114
2037	97
2038	114
2039	109
2040	130
2041	119
2042	110
2043	118
2044	135
2045	118
2046	131
2047	183
2048	206
2049	251
2050	360
2051	461
2052	582
2053	700
2054	700
2055	650
2056	513
2057	402
2058	293
2059	191
2060	163
2061	152
2062	122
2063	104
2064	103
2065	96
2066	135
2067	120
2068	103
2069	112
2070	110
2071	120
2072	135
2073	102
2074	118
2075	130
2076	128
2077	142
2078	144
2079	147
2080	146
2081	113
2082	113
2083	116
2084	107
2085	112
2086	122
2087	110
2088	110
2089	98
2090	121
2091	128
2092	106
2093	121
2094	112
2095	97
2096	116
2097	92
2098	112
2099	125
2100	102
2101	131
2102	121
2103	120
2104	115
2105	116
2106	110
2107	116
2108	115
2109	129
2110	131
2111	98
2112	82
2113	111
2114	102
2115	106
2116	104
2117	118
2118	124
2119	115
2120	102
2121	102
2122	132
2123	142
2124	124
2125	101
2126	116
2127	126
2128	122
2129	115
2130	133
2131	132
2132	123
2133	104
2134	103
2135	105
2136	112
2137	109
2138	109
2139	104
2140	115
2141	114
2142	110
2143	118
2144	104
2145	115
2146	124
2147	118
2148	115
2149	124
2150	102
2151	107
2152	113
2153	122
2154	114
2155	113
2156	102
2157	117
2158	133
2159	129
2160	107
2161	112
2162	104
2163	124
2164	120
2165	100
2166	80
2167	97
2168	100
2169	112
2170	107
2171	100
2172	134
2173	123
2174	96
2175	127
2176	108
2177	98
2178	102
2179	105
2180	122
2181	128
2182	135
2183	104
2184	86
2185	115
2186	112
2187	115
2188	102
2189	119
2190	111
2191	114
2192	124
2193	116
2194	117
2195	103
2196	106
2197	115
2198	108
2199	109
2200	120
2201	102
2202	108
2203	117
2204	125
2205	110
2206	98
2207	130
2208	123
2209	104
2210	112
2211	149
2212	154
2213	187
2214	238
2215	339
2216	456
2217	595
2218	719
2219	843
2220	808
2221	758
2222	561
2223	446
2224	290
2225	239
2226	182
2227	144
2228	133
2229	136
2230	108
2231	104
2232	128
2233	111
2234	104
2235	113
2236	103
2237	105
2238	99
2239	93
2240	102
2241	109
2242	90
2243	126
2244	103
2245	113
2246	114
2247	118
2248	123
2249	89
2250	89
2251	122
2252	99
2253	103
2254	96
2255	127
2256	116
2257	122
2258	114
2259	97
2260	97
2261	95
2262	102
2263	104
2264	115
2265	87
2266	99
2267	140
2268	120
2269	104
2270	103
2271	117
2272	107
2273	116
2274	120
2275	113
2276	101
2277	103
2278	90
2279	114
2280	118
2281	130
2282	103
2283	108
2284	113
2285	87
2286	115
2287	106
2288	127
2289	106
2290	107
2291	109
2292	121
2293	115
2294	104
2295	129
2296	116
2297	101
2298	118
2299	106
2300	125
2301	105
2302	120
2303	112
2304	121
2305	116
2306	107
2307	102
2308	104
2309	101
2310	104
2311	129
2312	105
2313	117
2314	102
2315	118
2316	102
2317	104
2318	134
2319	108
2320	100
2321	117
2322	110
2323	114
2324	105
2325	118
2326	122
2327	92
2328	90
2329	102
2330	129
2331	104
2332	114
2333	93
2334	127
2335	105
2336	98
2337	126
2338	111
2339	114
2340	96
2341	103
2342	109
2343	112
2344	92
2345	78
2346	92
2347	127
2348	121
2349	97
2350	101
2351	110
2352	86
2353	112
2354	92
2355	101
2356	111
2357	129
2358	115
2359	90
2360	96
2361	125
2362	105
2363	117
2364	105
2365	112
2366	120
2367	117
2368	103
2369	112
2370	114
2371	96
2372	104
2373	115
2374	98
2375	107
2376	118
2377	109
2378	108
2379	106
2380	104
2381	108
2382	103
2383	121
2384	114
2385	93
2386	123
2387	100
2388	95
2389	95
2390	94
2391	96
2392	93
2393	94
2394	96
2395	100
2396	98
2397	98
2398	89
2399	94
2400	100
2401	114
2402	112
2403	88
2404	91
2405	133
2406	100
2407	107
2408	132
2409	124
2410	106
2411	111
2412	91
2413	123
2414	126
2415	121
2416	111
2417	124
2418	99
2419	96
2420	98
2421	124
2422	87
2423	121
2424	97
2425	128
2426	92
2427	108
2428	118
2429	92
2430	86
2431	113
2432	115
2433	107
2434	106
2435	104
2436	108
2437	118
2438	112
2439	116
2440	125
2441	140
2442	157
2443	190
2444	168
2445	181
2446	178
2447	190
2448	156
2449	119
2450	119
2451	129
2452	125
2453	93
2454	104
2455	108
2456	105
2457	130
2458	101
2459	104
2460	103
2461	95
2462	100
2463	108
2464	95
2465	115
2466	103
2467	123
2468	115
2469	95
2470	109
2471	111
2472	108
2473	108
2474	114
2475	95
2476	110
2477	126
2478	99
2479	110
2480	116
2481	104
2482	94
2483	93
2484	114
2485	102
2486	124
2487	83
2488	107
2489	103
2490	102
2491	117
2492	97
2493	108
2494	119
2495	104
2496	115
2497	92
2498	87
2499	109
2500	99
2501	113
2502	110
2503	100
2504	117
2505	118
2506	121
2507	117
2508	117
2509	83
2510	98
2511	94
2512	90
2513	103
2514	117
2515	99
2516	124
2517	99
2518	121
2519	124
2520	120
2521	123
2522	129
2523	97
2524	104
2525	110
2526	106
2527	104
2528	106
2529	100
2530	102
2531	105
2532	129
2533	108
2534	109
2535	115
2536	75
2537	106
2538	101
2539	99
2540	103
2541	97
2542	96
2543	107
2544	111
2545	108
2546	111
2547	113
2548	108
2549	118
2550	126
2551	137
2552	134
2553	132
2554	131
2555	128
2556	150
2557	147
2558	143
2559	149
2560	176
2561	160
2562	121
2563	111
2564	127
2565	118
2566	129
2567	100
2568	110
2569	107
2570	101
2571	114
2572	91
2573	120
2574	106
2575	91
2576	101
2577	103
2578	111
2579	112
2580	103
2581	103
2582	110
2583	101
2584	115
2585	98
2586	93
2587	94
2588	99
2589	99
2590	120
2591	88
2592	99
2593	108
2594	98
2595	101
2596	105
2597	97
2598	106
2599	107
2600	116
2601	129
2602	121
2603	101
2604	105
2605	109
2606	120
2607	104
2608	108
2609	88
2610	98
2611	103
2612	97
2613	98
2614	99
2615	110
2616	95
2617	104
2618	106
2619	104
2620	95
2621	102
2622	97
2623	117
2624	126
2625	108
2626	125
2627	94
2628	112
2629	83
2630	116
2631	88
2632	106
2633	92
2634	99
2635	90
2636	109
2637	112
2638	90
2639	106
2640	91
2641	111
2642	107
2643	88
2644	102
2645	112
2646	97
2647	96
2648	105
2649	84
2650	97
2651	103
2652	95
2653	94
2654	99
2655	110
2656	98
2657	120
2658	89
2659	95
2660	87
2661	114
2662	86
2663	98
2664	104
2665	101
2666	97
2667	104
2668	100
2669	96
2670	111
2671	103
2672	114
2673	114
2674	128
2675	114
2676	108
2677	101
2678	91
2679	103
2680	103
2681	95
2682	134
2683	77
2684	104
2685	69
2686	94
2687	98
2688	102
2689	97
2690	103
2691	106
2692	111
2693	99
2694	91
2695	118
2696	92
2697	107
2698	91
2699	91
2700	108
2701	81
2702	101
2703	104
2704	107
2705	102
2706	102
2707	96
2708	93
2709	109
2710	116
2711	89
2712	94
2713	118
2714	101
2715	106
2716	102
2717	91
2718	88
2719	108
2720	97
2721	100
2722	93
2723	112
2724	117
2725	102
2726	91
2727	92
2728	112
2729	93
2730	120
2731	97
2732	113
2733	94
2734	114
2735	117
2736	100
2737	107
2738	103
2739	97
2740	113
2741	104
2742	97
2743	110
2744	103
2745	90
2746	99
2747	96
2748	90
2749	118
2750	95
2751	97
2752	91
2753	74
2754	105
2755	108
2756	103
2757	102
2758	102
2759	90
2760	104
2761	113
2762	92
2763	93
2764	92
2765	106
2766	102
2767	110
2768	98
2769	97
2770	97
2771	130
2772	110
2773	121
2774	95
2775	100
2776	88
2777	94
2778	101
2779	80
2780	109
2781	91
2782	113
2783	84
2784	96
2785	106
2786	123
2787	92
2788	105
2789	109
2790	119
2791	97
2792	95
2793	125
2794	99
2795	123
2796	115
2797	84
2798	98
2799	112
2800	90
2801	107
2802	103
2803	101
2804	106
2805	99
2806	112
2807	104
2808	118
2809	103
2810	101
2811	122
2812	91
2813	111
2814	107
2815	102
2816	109
2817	101
2818	120
2819	113
2820	113
2821	162
2822	157
2823	150
2824	168
2825	186
2826	163
2827	158
2828	160
2829	150
2830	125
2831	122
2832	108
2833	125
2834	121
2835	101
2836	118
2837	122
2838	108
2839	102
2840	113
2841	137
2842	111
2843	104
2844	100
2845	92
2846	93
2847	110
2848	98
2849	86
2850	96
2851	96
2852	77
2853	104
2854	101
2855	105
2856	109
2857	93
2858	110
2859	111
2860	120
2861	117
2862	110
2863	95
2864	107
2865	103
2866	96
2867	117
2868	98
2869	108
2870	115
2871	109
2872	99
2873	105
2874	98
2875	84
2876	99
2877	88
2878	110
2879	105
2880	96
2881	118
2882	86
2883	109
2884	107
2885	104
2886	108
2887	90
2888	107
2889	96
2890	111
2891	115
2892	118
2893	97
2894	90
2895	105
2896	107
2897	97
2898	97
2899	103
2900	123
2901	96
2902	109
2903	95
2904	90
2905	99
2906	97
2907	86
2908	101
2909	99
2910	91
2911	118
2912	96
2913	93
2914	87
2915	98
2916	115
2917	106
2918	97
2919	98
2920	96
2921	85
2922	103
2923	98
2924	88
2925	91
2926	100
2927	77
2928	93
2929	109
2930	106
2931	110
2932	105
2933	108
2934	130
2935	151
2936	145
2937	179
2938	152
2939	135
2940	172
2941	130
2942	133
2943	100
2944	105
2945	91
2946	111
2947	85
2948	96
2949	99
2950	87
2951	87
2952	93
2953	90
2954	97
2955	86
2956	82
2957	86
2958	90
2959	77
2960	86
2961	92
2962	105
2963	82
2964	104
2965	92
2966	102
2967	83
2968	110
2969	78
2970	86
2971	84
2972	83
2973	79
2974	78
2975	97
2976	97
2977	93
2978	100
2979	93
2980	74
2981	88
2982	74
